B2,B3,B4,B8,B11,B12,NDVI,NDMI,NBR,BSI,EVI,Elevation,Slope,Eastness,Northness,Label
0.044599593,0.06576056,0.059366915,0.2621902,0.20719068,0.11632124,0.6307535,0.117174596,0.3853753,-0.07017071,0.39493752,517.0,22.80914,0.4133302,-0.90783584,1
0.040847737,0.06040683,0.064521596,0.22932844,0.20212047,0.12696137,0.5608536,0.06306186,0.28731406,-0.006583443,0.31449288,450.0,21.324976,-0.987936,0.12905921,1
0.040757004,0.060293812,0.06449056,0.2290443,0.20192151,0.12699479,0.56059355,0.06293491,0.28662446,-0.0063206987,0.31395954,560.0,26.403158,-0.44904873,-0.888981,1
0.039549615,0.06007122,0.059127238,0.24022909,0.19603822,0.11817697,0.6049709,0.1012931,0.34054145,-0.04601087,0.3487099,600.0,20.449423,0.15151308,-0.98405695,1
0.042511612,0.063914396,0.053204108,0.2732195,0.19974904,0.108749874,0.674018,0.155339,0.43058327,-0.110391594,0.43187454,670.0,28.52172,-0.87177324,-0.48261005,1
0.0402,0.0596,0.0643,0.2273,0.2007,0.1272,0.55898494,0.06214954,0.28236952,-0.004694838,0.31068924,368.0,31.346468,0.41334596,0.90261513,0
0.04467395,0.06583728,0.053198192,0.28385594,0.20503008,0.10928314,0.68433446,0.16123566,0.44404846,-0.11981361,0.45477027,1037.0,49.59888,0.9689501,-0.2456503,0
0.039861683,0.06155715,0.05162228,0.2656776,0.19267751,0.106288455,0.6746152,0.15926535,0.42850456,-0.11137712,0.41923997,428.0,20.132483,-0.7534934,-0.6557866,1
0.04257578,0.06255931,0.06511277,0.23473996,0.20591006,0.12632471,0.56570166,0.06542585,0.30026546,-0.011476328,0.32468307,538.0,19.55572,-0.28476903,-0.9531561,0
0.041163344,0.060799953,0.06462956,0.23031679,0.2028126,0.12684509,0.56175375,0.0635011,0.2897053,-0.0074926806,0.31634936,538.0,27.695808,0.09571093,-0.9936361,0
0.047728706,0.069087125,0.064670205,0.25831574,0.21626057,0.121605106,0.59954786,0.08861625,0.3598398,-0.0427849,0.37575635,1429.0,21.017252,-0.9880541,-0.094507515,1
0.047848947,0.06923465,0.064493336,0.25944942,0.21644427,0.12131884,0.6018226,0.090367146,0.3627681,-0.04481325,0.37854305,1121.0,28.665234,-0.7874615,0.6101548,0
0.04703088,0.06828574,0.06396067,0.2576441,0.21448009,0.12113405,0.6022405,0.0914251,0.36039576,-0.044989713,0.37574095,722.0,27.355606,0.79640955,0.5993124,0
0.04638092,0.06764392,0.05939419,0.2703411,0.2112345,0.115950696,0.63974625,0.12273588,0.399673,-0.07847668,0.4123764,1442.0,33.439087,-0.9985905,-0.01534753,0
0.04322039,0.06448765,0.05616428,0.26656458,0.20266013,0.11246008,0.65194136,0.13619158,0.40658173,-0.089623146,0.41113165,742.0,27.67777,0.6962686,-0.5455297,1
0.040707096,0.062445592,0.04756739,0.283613,0.19306535,0.10149426,0.7127403,0.18995546,0.47290394,-0.14813158,0.46696797,936.0,20.012964,-0.9981623,-0.0066172695,0
0.0402,0.0596,0.0643,0.2273,0.2007,0.1272,0.55898494,0.06214954,0.28236952,-0.004694838,0.31068924,967.0,31.061287,0.9941029,-0.08457718,0
0.043318443,0.06464192,0.052689582,0.27894202,0.20151526,0.10833688,0.6822403,0.16115223,0.44052267,-0.11805675,0.44531178,1300.0,21.355776,-0.9725302,-0.22661333,1
0.04406317,0.06511968,0.060126856,0.25720423,0.20634173,0.11751634,0.62104654,0.10972484,0.37277883,-0.06129402,0.38267702,473.0,22.510874,0.4714072,0.8799669,0
0.046073962,0.066929564,0.06619795,0.24605884,0.21352562,0.124872416,0.57600313,0.070788324,0.32670859,-0.021699905,0.34650156,618.0,20.186123,-0.9056869,-0.42004794,0
0.03980136,0.06175621,0.046379015,0.2830792,0.19027968,0.099586196,0.7184528,0.19604476,0.47951293,-0.15409441,0.4685859,701.0,24.73277,-0.7003308,-0.7110862,0
0.04342185,0.06467734,0.05643135,0.26661304,0.20324205,0.112784795,0.6506279,0.13487348,0.40545365,-0.08839873,0.41065958,721.0,35.991386,0.9127259,-0.3740691,0
0.040736727,0.062458705,0.04678654,0.28647915,0.19285679,0.10064965,0.7192238,0.19531679,0.48001984,-0.1544873,0.47494996,602.0,28.39673,0.7887665,-0.58490354,1
0.04015486,0.0620217,0.04653303,0.28436413,0.19125363,0.0999881,0.7187463,0.1957675,0.4797059,-0.15424411,0.47098967,571.0,26.294193,0.56317765,-0.82310605,1
0.043259338,0.06458185,0.05448365,0.2724643,0.20205678,0.11038697,0.66671365,0.14837597,0.42334282,-0.103419416,0.42743948,1409.0,31.41069,0.37562013,0.9200023,0
0.044453673,0.06489843,0.0657552,0.24062072,0.21002823,0.12563287,0.57075477,0.06788541,0.31395692,-0.016565617,0.33582792,340.0,26.417913,0.7884701,0.6076729,1
0.043172885,0.06442186,0.04973964,0.28857353,0.20014146,0.105196595,0.705955,0.18094815,0.4656954,-0.14075214,0.47267082,913.0,27.719252,-0.7043585,-0.70717865,0
0.039872665,0.061245635,0.054509643,0.25629014,0.19413765,0.1104888,0.6492298,0.13798547,0.39751828,-0.08721481,0.3927821,363.0,27.845242,0.69265056,-0.7210241,0
0.04330565,0.06448217,0.049080245,0.2916007,0.20027821,0.104642,0.7118697,0.18566053,0.4718288,-0.14641973,0.48069933,913.0,26.261606,-0.9732497,-0.10659994,1
0.045085635,0.066237696,0.060370248,0.26103392,0.2087095,0.11745845,0.6243344,0.11138938,0.3793352,-0.06439475,0.39036188,627.0,20.199408,-0.97797567,-0.18029279,0
0.045801144,0.06702887,0.06000743,0.26554167,0.21015562,0.11678578,0.63134634,0.116431296,0.3890798,-0.070815735,0.4007835,937.0,22.557016,0.36750427,-0.91888165,0
0.046241976,0.06726872,0.06493305,0.25093788,0.21325603,0.1229369,0.58886343,0.08117695,0.34236324,-0.033006262,0.35943758,663.0,20.847271,-0.27464423,0.9376182,1
0.04544004,0.06660828,0.060793526,0.26121843,0.20967633,0.11787235,0.62241447,0.109455675,0.37813127,-0.06270463,0.38987732,657.0,38.545467,0.9982976,-0.05630846,0
0.04717688,0.06842758,0.06464672,0.2559699,0.21508326,0.12191804,0.59673506,0.086798385,0.35473976,-0.04017455,0.37077457,1475.0,23.844788,0.29606894,-0.9331787,0
0.047293354,0.06850988,0.065697744,0.2529451,0.21578766,0.1232045,0.5876402,0.0792721,0.34491754,-0.032237016,0.36219978,1375.0,34.28643,0.99724495,-0.046293713,0
0.046003662,0.06717918,0.056183822,0.27979967,0.20923732,0.11256517,0.6655561,0.14428836,0.42622194,-0.10213073,0.4395397,1080.0,28.111366,-0.67454493,-0.72827744,0
0.046560984,0.06778645,0.06280469,0.2594682,0.21298191,0.11993025,0.6102391,0.098394066,0.36778733,-0.05197965,0.38199285,659.0,20.740723,0.22630799,-0.9706039,0
0.04514991,0.06637455,0.058440555,0.2678851,0.20805249,0.115051046,0.64182675,0.12571523,0.39911106,-0.08031011,0.40910202,647.0,43.3691,-0.990488,0.12762824,0
0.04171879,0.06326004,0.05030888,0.27924806,0.19666393,0.10511069,0.6946878,0.17352815,0.45305946,-0.13028504,0.4513036,969.0,21.756544,0.5984488,-0.7886873,0
0.04303687,0.06433247,0.05557812,0.2676759,0.2019817,0.11172389,0.6561335,0.13987683,0.41104928,-0.093534276,0.41478232,731.0,25.95763,0.9648882,-0.2565084,0
0.041598845,0.063161515,0.0498896,0.28009456,0.19620377,0.10458013,0.69762427,0.17613077,0.45626718,-0.13314864,0.45407438,1093.0,18.993855,-0.89974827,-0.40428966,0
0.040696323,0.06021823,0.0644698,0.22885428,0.20178844,0.12701716,0.5604193,0.06284988,0.2861627,-0.006144667,0.31360295,587.0,17.456192,-0.7016536,0.18207201,0
0.044572804,0.06580707,0.05488342,0.27743557,0.20535612,0.11100856,0.66969436,0.14929721,0.42844516,-0.10608683,0.4372547,839.0,31.311344,-0.9797427,-0.04737112,0
0.041265316,0.06256197,0.055445526,0.25976285,0.19781101,0.11168232,0.64819765,0.13539201,0.39866054,-0.086186096,0.39814088,487.0,24.860027,0.8574742,-0.46648356,0
0.038781904,0.059179824,0.059021525,0.23717417,0.19434482,0.118455075,0.6014694,0.09925253,0.33382827,-0.04267669,0.34248558,585.0,25.332638,0.7926793,0.5916952,1
0.04344786,0.06474512,0.052192368,0.2813156,0.20165625,0.10783646,0.68700975,0.16493578,0.44578752,-0.12256024,0.45152387,1163.0,27.924957,-0.52001685,-0.84874386,0
0.040076654,0.060243882,0.061185148,0.23619944,0.19841889,0.12148988,0.58851165,0.08692812,0.32069606,-0.031111548,0.33585924,524.0,23.097013,-0.67276186,-0.7345435,0
0.03861094,0.059458826,0.056929838,0.24284299,0.19267756,0.11481071,0.62018013,0.11518499,0.35797834,-0.059967708,0.35895005,636.0,25.37055,0.29218677,-0.9328324,1
0.039474364,0.059899665,0.05949327,0.23876956,0.19610412,0.11887105,0.60106814,0.09810995,0.3352486,-0.04242184,0.34484926,577.0,31.677366,-0.041391466,0.9953709,1
0.038922306,0.060900625,0.049397986,0.26845378,0.18935135,0.10301447,0.68917596,0.17278624,0.44536594,-0.12566115,0.43022153,694.0,31.902472,0.44271424,-0.89581084,1
0.042504072,0.06246998,0.065088235,0.23451538,0.20575279,0.12635113,0.5655044,0.065329716,0.2997348,-0.01127738,0.32425895,399.0,19.501211,-0.8647922,0.47379088,0
0.044251032,0.06464602,0.06568588,0.23998614,0.20958385,0.12570752,0.5702199,0.06762526,0.3124982,-0.016027393,0.3346217,389.0,23.568514,-0.73279846,0.67417353,0
0.036557283,0.05893437,0.048218515,0.26069006,0.18298137,0.10069326,0.6878137,0.17514919,0.44273433,-0.12498402,0.41634262,833.0,34.813618,0.3604008,0.925845,0
0.037536304,0.058810756,0.05438514,0.24584721,0.1887627,0.11077389,0.637713,0.13134655,0.37875864,-0.07641649,0.37086773,858.0,28.114855,-0.59587085,-0.8004878,0
0.045463644,0.06669092,0.058989823,0.26746467,0.20898676,0.11564933,0.6386031,0.12273635,0.39626676,-0.07738225,0.40704188,666.0,27.77662,-0.10910551,-0.99156994,0
0.04271499,0.06394445,0.047648437,0.29366985,0.19830728,0.10289879,0.72079766,0.19383538,0.4810543,-0.15528564,0.48844862,629.0,23.188738,-0.40100175,-0.9114444,1
0.042146597,0.062024705,0.06496594,0.23339592,0.20496885,0.12648284,0.56451577,0.06484797,0.2970808,-0.010280392,0.32214636,366.0,13.475051,0.69710654,-0.10382094,1
0.04206264,0.063454516,0.04736422,0.29129863,0.19650993,0.102157116,0.7202869,0.19431537,0.48071864,-0.15502708,0.4839914,557.0,18.336193,0.8040895,0.54346395,0
0.03964491,0.059435528,0.062233835,0.23116507,0.19821239,0.12377696,0.57577324,0.07674526,0.30255112,-0.019508015,0.32307068,601.0,27.973938,-0.84997404,-0.51973826,0
0.043206118,0.06439455,0.057494327,0.26203242,0.2032135,0.11419896,0.64012825,0.12642545,0.3929323,-0.07868363,0.3985691,409.0,18.152231,-0.4412565,-0.8911114,0
0.04323597,0.06449917,0.056249045,0.26635203,0.20273271,0.11256712,0.651278,0.13562435,0.4058515,-0.08900621,0.4104932,718.0,22.419872,-0.21781485,-0.67697906,0
0.04506286,0.06611478,0.061863825,0.25593206,0.20932758,0.11944441,0.61066943,0.100168765,0.36360204,-0.052087087,0.3763511,370.0,23.7327,0.9940205,0.081636414,1
0.041464426,0.06117499,0.06473257,0.23125966,0.20347287,0.12673417,0.56260633,0.06391698,0.29197568,-0.008353492,0.31812233,392.0,23.892004,-0.29886994,-0.9505729,1
0.044981487,0.066176966,0.059202757,0.26450405,0.2079799,0.116012394,0.6342199,0.11963188,0.39023715,-0.07335739,0.40024132,451.0,32.95704,-0.6042431,-0.7903429,0
0.0466983,0.06791605,0.05775813,0.27757016,0.21140249,0.1141949,0.6555129,0.13531977,0.41702357,-0.09286339,0.43138233,1040.0,23.692524,0.8129013,-0.5776459,0
0.04205607,0.06335133,0.055612415,0.26292422,0.19971432,0.11182616,0.6508256,0.13662913,0.40319657,-0.08861849,0.4045335,440.0,25.3648,-0.8028886,-0.59299237,0
0.043255538,0.06432557,0.058991354,0.2572902,0.20402022,0.11623591,0.6269694,0.11547538,0.377629,-0.066602245,0.38524926,394.0,17.861162,-0.22303145,0.9661329,0
0.044536717,0.06571609,0.05313944,0.28338382,0.20467168,0.109179564,0.6841856,0.16127703,0.44376084,-0.11969545,0.453882,909.0,16.266043,-0.7837867,-0.5574321,0
0.04410166,0.0653245,0.052749626,0.28260294,0.20346642,0.108640194,0.68540794,0.16280912,0.44464102,-0.12092307,0.45305997,1067.0,35.057426,0.68793,0.7251476,0
0.039028335,0.05925284,0.059938803,0.23545825,0.1954492,0.11997474,0.5941814,0.09284836,0.3249094,-0.03604359,0.33692095,830.0,20.97593,-0.8906068,-0.35746053,0
0.04740555,0.068722114,0.06411352,0.25878283,0.21534334,0.12110987,0.6028848,0.09162011,0.36239958,-0.045644563,0.3778747,1059.0,25.383724,0.960036,0.2640376,0
0.0402,0.0596,0.0643,0.2273,0.2007,0.1272,0.55898494,0.06214954,0.28236952,-0.004694838,0.31068924,387.0,23.468975,0.4746181,0.7560803,0
0.04420472,0.06529179,0.05994366,0.258455,0.2065691,0.11721225,0.62346786,0.1115768,0.37597835,-0.06350792,0.38573408,412.0,28.5271,0.13066423,0.9893969,0
0.045550555,0.06637297,0.06525901,0.24688637,0.21198907,0.12392997,0.5818679,0.07604961,0.33158302,-0.026661826,0.35014224,544.0,25.687841,0.7803849,0.6135007,0
0.042746343,0.06413356,0.051585097,0.2799496,0.19969967,0.106934816,0.6888103,0.16730961,0.4472002,-0.1244139,0.4499394,964.0,26.839005,0.02129633,-0.9521794,1
0.03731089,0.05983213,0.045977436,0.27175435,0.18373339,0.097684965,0.71058965,0.19324552,0.4711718,-0.14728646,0.44521844,412.0,20.20029,-0.21533935,-0.96629024,0
0.044057436,0.06496508,0.048346117,0.29813892,0.20203538,0.10451848,0.72093385,0.19214009,0.48085654,-0.15494142,0.4964935,1259.0,21.545025,-0.98912376,0.135591,0
0.040807877,0.06035718,0.06450796,0.22920363,0.20203306,0.12697606,0.5607394,0.06300616,0.28701124,-0.0064681163,0.31425858,549.0,25.662783,-0.9937297,-0.014282251,1
0.04462637,0.06579587,0.05319013,0.2836487,0.20490982,0.10925952,0.68418056,0.16116571,0.44384202,-0.11967618,0.4543413,1102.0,23.329666,0.7863563,-0.6088745,1
0.04349713,0.06440463,0.06084952,0.25228167,0.2054573,0.11879687,0.61134803,0.10229491,0.35972115,-0.05243325,0.370662,413.0,14.128301,-0.65615696,0.25528154,0
0.036072284,0.05892847,0.045006115,0.26869962,0.18012935,0.09570985,0.71306795,0.19733635,0.47471258,-0.1502837,0.44096854,1131.0,28.085308,-0.3878078,-0.8991348,0
0.040184535,0.060562305,0.060364213,0.23919426,0.19813526,0.11995247,0.5969788,0.093885735,0.33201414,-0.03881794,0.34390512,572.0,26.367855,0.07305489,0.9959536,1
0.03846432,0.060664486,0.047383722,0.2728803,0.18728891,0.10012169,0.70409584,0.1859998,0.46315733,-0.14042042,0.44434562,1024.0,39.11508,0.15828028,0.9849274,0
0.042265616,0.06370359,0.052650444,0.27391192,0.19893032,0.10803532,0.6775474,0.15857635,0.43429193,-0.11377513,0.43458825,847.0,22.185253,-0.15000063,-0.9607714,0
0.0402,0.0596,0.0643,0.2273,0.2007,0.1272,0.55898494,0.06214954,0.28236952,-0.004694838,0.31068924,347.0,28.262272,0.69801867,0.71446496,0
0.047077913,0.068228595,0.06589313,0.2513621,0.21543065,0.12362693,0.5846049,0.076975144,0.34063706,-0.029522752,0.35842556,1148.0,32.807415,-0.9868991,-0.15892124,0
0.04674327,0.06775039,0.06653849,0.24779078,0.21504928,0.12478933,0.5766319,0.070740424,0.33013424,-0.02247143,0.34951732,996.0,30.02166,0.99663097,0.06897098,0
0.04445043,0.06557667,0.051941782,0.28720394,0.20407505,0.10797105,0.6936905,0.16920912,0.45355323,-0.12870723,0.46476993,1489.0,36.09823,-0.008410615,-0.9996184,0
0.04486881,0.06609334,0.055430975,0.276958,0.2062617,0.111641005,0.6664692,0.1463026,0.42541793,-0.103054196,0.43503964,959.0,24.696018,-0.9333208,0.31233105,0
0.042973362,0.06402447,0.058898088,0.2563111,0.20334898,0.11620111,0.62629205,0.11522017,0.37612185,-0.0659578,0.38335618,391.0,20.18672,-0.9407026,-0.31841037,0
0.03606951,0.058786314,0.0461839,0.2648492,0.18071643,0.09744582,0.70302904,0.18882239,0.46206367,-0.14023438,0.4299589,622.0,42.347603,0.9474562,-0.31063917,0
0.045433912,0.06666766,0.058347397,0.26953354,0.20866798,0.11490113,0.644094,0.12728016,0.40223324,-0.082394324,0.41283947,814.0,25.720823,-0.92395866,-0.3341656,0
0.043471176,0.06367462,0.065419085,0.23754394,0.20787363,0.12599483,0.5681382,0.066612355,0.3068424,-0.013931616,0.32998773,495.0,19.271242,-0.9610234,-0.25366044,0
0.035925414,0.0586428,0.04634534,0.26360953,0.18044172,0.09763721,0.70095426,0.18729326,0.4594431,-0.13821934,0.42693207,1069.0,26.922829,0.7978616,0.5518381,0
0.046242256,0.06749828,0.059132613,0.2706016,0.21082063,0.11568125,0.6413317,0.12417576,0.40105417,-0.079909414,0.41348395,1085.0,26.057867,-0.23347357,0.8689106,0
0.042930197,0.06300077,0.06523401,0.23584983,0.20668727,0.12619415,0.5666721,0.06589856,0.30287945,-0.012454555,0.32678074,825.0,23.37049,-0.47474074,-0.84044343,1
0.04440045,0.064832136,0.065736994,0.24045405,0.20991151,0.12565248,0.5706145,0.06781721,0.31357422,-0.016424522,0.33551103,418.0,24.997185,0.3669964,0.92905366,0
0.046816014,0.06788289,0.06610266,0.24954073,0.2149901,0.12411926,0.5811561,0.07437749,0.33565667,-0.026433462,0.35411754,1059.0,20.209421,-0.6387578,0.7215746,0
0.042092286,0.06195706,0.06494736,0.23322585,0.20484975,0.12650284,0.5643649,0.06477444,0.2966764,-0.010128187,0.32182565,310.0,21.801779,-0.99379814,0.02684273,1
0.042372704,0.06381089,0.051863942,0.27713555,0.19888192,0.107132025,0.6847172,0.16439234,0.44240925,-0.12058201,0.44326517,677.0,33.56155,0.9594492,-0.27083835,0
0.04655536,0.06766958,0.06472962,0.2529752,0.2138147,0.122437894,0.5925172,0.08389318,0.34771642,-0.036303647,0.36419934,648.0,29.652288,-0.722689,-0.6762456,1
0.04064582,0.062390428,0.046746932,0.2861487,0.19260632,0.100546286,0.71914965,0.19538674,0.47997108,-0.15444955,0.4743309,602.0,21.625093,-0.3622662,-0.8987946,1
0.046093665,0.0673417,0.058683924,0.2714636,0.21031408,0.115202196,0.64449877,0.12692477,0.40412524,-0.08278719,0.41627976,735.0,27.834404,0.71661156,-0.6967392,0
0.04151282,0.061235268,0.06474912,0.2314112,0.203579,0.12671633,0.56274277,0.06398354,0.29233962,-0.0084912535,0.31840748,475.0,28.798826,-0.019262098,-0.9829846,1
0.04007407,0.060616102,0.059489343,0.24142125,0.19737282,0.11849837,0.60460454,0.1003852,0.3415287,-0.045756128,0.35046166,850.0,28.523998,0.77213585,-0.61327624,0
0.041899867,0.06171738,0.06488153,0.23262328,0.20442778,0.12657374,0.5638287,0.06451306,0.29524058,-0.009587207,0.32068983,465.0,19.73243,-0.65149844,-0.75396806,1
0.04446672,0.06569505,0.054237243,0.27917743,0.20487158,0.11029602,0.6746559,0.15350893,0.4336147,-0.11074216,0.4424123,776.0,22.568745,-0.946619,0.31394243,0
0.040566143,0.062326133,0.048735652,0.2788738,0.19315614,0.10277316,0.70247716,0.1815937,0.4614229,-0.1381503,0.45408562,961.0,32.72482,-0.061684564,0.99553996,0
0.044819713,0.06535438,0.065880425,0.241767,0.21083096,0.12549801,0.57171476,0.068352155,0.31658062,-0.017531276,0.33800897,842.0,28.037832,-0.97005075,-0.22543104,0
0.039015308,0.05924898,0.05989032,0.23554896,0.19539082,0.119894415,0.59456766,0.093187355,0.32538107,-0.036393873,0.33721468,927.0,26.109018,-0.54817003,-0.83078045,0
,,,,,,,,,,,,,,,0
0.044886723,0.065437846,0.06590335,0.24197686,0.21097791,0.12547332,0.57188964,0.068437174,0.3170594,-0.017707156,0.33840856,622.0,38.627117,0.46947822,-0.8817158,1
0.041792497,0.06325857,0.047396112,0.28978813,0.19581476,0.10200072,0.7188711,0.19351897,0.47930768,-0.15374228,0.48066145,1338.0,19.221518,-0.8671667,0.47557822,1
0.0402,0.0596,0.0643,0.2273,0.2007,0.1272,0.55898494,0.06214954,0.28236952,-0.004694838,0.31068924,1260.0,29.16321,0.96854305,-0.1526602,0
0.043846555,0.0641422,0.0655475,0.23871948,0.20869683,0.12585653,0.5691448,0.067102276,0.30957314,-0.014945308,0.33221668,711.0,16.14927,-0.09292915,0.9836921,1
0.039435938,0.05937361,0.06145599,0.23262013,0.19727588,0.12248829,0.58204025,0.08221583,0.3101358,-0.02510269,0.32775334,528.0,25.165356,0.9770505,0.19520564,0
0.043722354,0.06487965,0.050212912,0.2896871,0.20169567,0.105960116,0.70454305,0.17906903,0.46437073,-0.13924204,0.47400096,1302.0,24.770702,-0.20363486,-0.9729519,0
0.043574233,0.06467134,0.04893091,0.2935184,0.20093092,0.10467943,0.71422976,0.18725371,0.47423404,-0.14861596,0.48517823,1523.0,26.367218,-0.6751983,-0.7273367,1
0.043567467,0.06486538,0.05494399,0.27237028,0.20297344,0.11096135,0.6642738,0.14599296,0.42106864,-0.1011062,0.42623305,1028.0,22.99267,-0.9247886,-0.36656532,1
0.039021537,0.059250824,0.0599135,0.2355056,0.19541875,0.11993282,0.594383,0.09302527,0.32515556,-0.036226377,0.33707425,551.0,26.089014,-0.8851791,-0.46257284,1
0.042936534,0.06430425,0.052806213,0.27666074,0.20062414,0.108368866,0.67944455,0.15931073,0.43708813,-0.115468994,0.44014767,822.0,25.338652,0.5693288,-0.8013983,0
0.04004503,0.05955408,0.06372317,0.22837906,0.2000055,0.12624437,0.5636927,0.06623384,0.28800887,-0.008823436,0.31413758,769.0,26.754208,-0.8451508,0.47729546,0
0.042459752,0.06385419,0.053633805,0.27150348,0.19979972,0.10926625,0.6700852,0.15213935,0.426077,-0.106679685,0.42724296,879.0,45.806732,0.7552623,-0.6386792,0
0.04643314,0.067701645,0.060065154,0.2682598,0.21160358,0.116696075,0.6341115,0.118067384,0.39371714,-0.073374845,0.40650243,1336.0,25.483631,-0.4325991,-0.89949024,0
0.04076241,0.062477995,0.04679773,0.2865725,0.19292755,0.100678846,0.71924466,0.19529703,0.48003358,-0.1544979,0.47512484,783.0,22.010733,-0.81798756,0.5443001,0
0.046150558,0.067382745,0.061077278,0.2634877,0.21136764,0.11796963,0.62363607,0.10975987,0.38147926,-0.06389695,0.39415586,1150.0,19.699083,-0.07531022,0.9962382,0
0.044043876,0.0646997,0.063645154,0.24562398,0.20805316,0.12265843,0.58841574,0.082814,0.33388928,-0.032010376,0.3507239,347.0,23.952015,-0.13274045,0.98500174,1
0.037971873,0.0602612,0.0473242,0.27061045,0.18602633,0.09983298,0.70230234,0.18523282,0.46100822,-0.13882124,0.43962067,648.0,29.541101,0.28340477,0.93398786,0
0.046058863,0.067308985,0.05929536,0.26918262,0.21046197,0.11589497,0.63896906,0.12242533,0.3980695,-0.07775085,0.410092,1110.0,31.276667,-0.97820926,-0.20196529,0
0.04051856,0.061572522,0.05699735,0.25127757,0.19691944,0.11418375,0.6302174,0.121281765,0.3751254,-0.06941257,0.37669528,533.0,23.629894,0.96275336,0.1991972,0
0.0402,0.0596,0.0643,0.2273,0.2007,0.1272,0.55898494,0.06214954,0.28236952,-0.004694838,0.31068924,436.0,22.790981,0.96087056,-0.27195936,0
0.040996585,0.06265387,0.046899755,0.28742367,0.19357274,0.100945085,0.71943486,0.19511773,0.48015857,-0.15459462,0.47672004,531.0,23.986053,-0.628373,-0.7605717,1
0.04191795,0.061739903,0.06488772,0.2326799,0.20446743,0.12656708,0.5638792,0.064537674,0.29537567,-0.009638159,0.32079652,427.0,19.801367,-0.9152193,-0.38695142,0
0.04342196,0.064581804,0.049247093,0.29160145,0.20062947,0.104871824,0.7110324,0.18481565,0.47097656,-0.14557505,0.48032078,1076.0,21.383995,-0.5313708,0.8435144,0
0.043387234,0.06462614,0.056763902,0.26532796,0.20330487,0.11321269,0.6475297,0.132349,0.4018466,-0.08552706,0.40719035,552.0,32.56134,-0.42395175,0.89371395,0
0.038725168,0.060436428,0.051995475,0.25899214,0.19015893,0.10674103,0.6656106,0.15325178,0.4162901,-0.1029187,0.4041242,604.0,27.767435,0.5694313,0.8200625,0
0.038665425,0.06090148,0.045926627,0.27880597,0.18716772,0.098347664,0.71714187,0.19665971,0.47847426,-0.15325518,0.46046335,664.0,26.989008,0.9481307,0.25447494,0
0.04570862,0.066923134,0.05678342,0.27626842,0.20873627,0.11315657,0.65901154,0.1392402,0.41885307,-0.096098155,0.4306484,723.0,27.125118,0.7895947,-0.5977416,0
0.047127414,0.06840175,0.06391073,0.25824022,0.21466495,0.12101599,0.60322493,0.09214378,0.36182463,-0.04588109,0.37711942,1033.0,28.101383,-0.12873055,0.99098986,0
0.044274777,0.0646756,0.065694004,0.2400605,0.20963591,0.12569878,0.57028264,0.067655824,0.31266937,-0.016090607,0.334763,540.0,29.13546,-0.07430077,0.9874488,1
0.044170585,0.06541058,0.053526174,0.28021622,0.20390184,0.10947186,0.6792366,0.15763588,0.4381565,-0.11508608,0.44620726,1377.0,23.663168,0.41117993,-0.90977585,0
0.043697197,0.06498594,0.05513809,0.2723277,0.20335823,0.11120015,0.66324365,0.14498949,0.42011955,-0.10013306,0.42571932,1140.0,25.426193,-0.65136003,-0.7357158,0
0.046440143,0.06737281,0.066434786,0.2468415,0.21438453,0.124901004,0.575871,0.07037109,0.3280241,-0.02170757,0.34769848,710.0,26.177279,-0.19355528,-0.9750534,0
0.039346587,0.06003739,0.05817695,0.24227118,0.19502679,0.11662887,0.6127322,0.10803709,0.35007605,-0.053128075,0.35505608,823.0,24.946987,0.5225314,0.8462161,0
0.04165212,0.06318318,0.051556565,0.27463827,0.19699124,0.10656497,0.683891,0.16463566,0.44090208,-0.11993273,0.43858922,718.0,37.434177,0.99117464,-0.11121089,0
0.043700732,0.064684786,0.04807791,0.29725286,0.20102318,0.10401951,0.72155446,0.19312525,0.48155162,-0.1556678,0.49519458,1101.0,22.395897,-0.2661896,0.9608144,1
0.042493492,0.06384598,0.048733152,0.2886691,0.19807105,0.1038005,0.7111273,0.1861323,0.4710393,-0.14595717,0.47517082,1022.0,26.508183,0.1782126,0.97911847,0
0.04368196,0.06495193,0.052405834,0.28172946,0.20231037,0.10814195,0.68631965,0.16407552,0.44524297,-0.121861495,0.45194054,1395.0,23.250652,0.98858625,0.13205513,0
0.04001502,0.061062995,0.05673383,0.24981935,0.19565533,0.113932446,0.6298598,0.12158721,0.3735704,-0.06905862,0.37416494,356.0,29.102644,-0.52867854,-0.8455398,0
0.043119065,0.06438177,0.056246933,0.26580787,0.2024606,0.11257355,0.6506996,0.1352798,0.40497315,-0.08847137,0.4093318,737.0,21.009035,0.1711184,-0.97852886,1
0.045962103,0.066777356,0.066271245,0.24534449,0.2133362,0.12507713,0.5746605,0.06978338,0.32467696,-0.02049196,0.34483418,675.0,26.13657,-0.19751368,0.9638903,1
0.038018335,0.060185328,0.04857421,0.26671454,0.18673703,0.10159988,0.6918748,0.17637499,0.44829813,-0.12854809,0.42839065,537.0,22.278921,-0.6160181,0.78756434,0
0.046755124,0.068029724,0.062102154,0.26273116,0.21311554,0.118978724,0.6176368,0.10426808,0.3766013,-0.058608446,0.39042583,781.0,20.242094,0.26483634,-0.9468965,1
